id,status,authenticated,latitude,longitude,event_type,event_cause,corridor,zone,veh_type,start_datetime,hour,weekday,weekday_name,month,month_name,is_peak_hour,priority,priority_high,requires_road_closure,closed_datetime,duration_minutes,duration_bucket,junction,police_station,has_cargo_data,has_truck_age,has_junction,is_authenticated,cargo_material,reason_breakdown,age_of_truck,address
FKID006616,closed,True,13.010846,77.5836326,unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,ksrtc_bus,2023-12-08 09:05:12.162000+00:00,9,4,Friday,12,December,1,High,1,0,,,,MekhriCircle,Sadashivanagar,0,0,1,1,,,,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
FKID006617,closed,True,13.0112692,77.583467,unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,ksrtc_bus,2023-12-08 09:28:05.695000+00:00,9,4,Friday,12,December,1,High,1,0,,,,MekhriCircle,Sadashivanagar,0,0,1,1,,,,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
FKID006618,closed,True,13.0113427,77.5834938,unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,bmtc_bus,2023-12-08 09:36:30.337000+00:00,9,4,Friday,12,December,1,High,1,0,,,,MekhriCircle,Sadashivanagar,0,0,1,1,,,,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
FKID006619,closed,True,13.0113427,77.5834938,unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,bmtc_bus,2023-12-08 09:36:30.337000+00:00,9,4,Friday,12,December,1,High,1,0,,,,MekhriCircle,Sadashivanagar,0,0,1,1,,,,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
FKID006620,closed,True,12.8993805,77.6006482,planned,construction,Bannerghata Road,South Zone 2,N/A,2023-12-08 11:34:24.208000+00:00,11,4,Friday,12,December,1,High,1,1,2023-12-08 18:41:00.770112+00:00,426.60936853333334,Medium,BilekahalliJunc,Mico Layout,0,0,1,1,,,,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)"
FKID006621,closed,True,13.0433943,77.5526026,unplanned,vehicle_breakdown,ORR North 2,North Zone 2,heavy_vehicle,2023-12-08 18:23:22.680000+00:00,18,4,Friday,12,December,1,High,1,0,,,,BEL Circle,Jalahalli,0,0,1,1,,,,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)"
FKID006622,closed,True,13.118445,77.6084047,unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,heavy_vehicle,2023-12-08 19:20:38.336000+00:00,19,4,Friday,12,December,1,High,1,1,,,,BagalurCrossJunc,Yelahanka,0,0,1,1,,,,"Bellary Road, Adithya Tranquil, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)"
FKID006623,active,True,13.0655083,77.5932767,unplanned,others,Bellary Road 2,North Zone 1,N/A,2023-12-08 19:28:46.955000+00:00,19,4,Friday,12,December,1,High,1,0,,,,Batrayanapura(Amrutahalli)Junction,Kodigehalli,0,0,1,1,,,,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)"
FKID006624,closed,True,12.986405,77.5888765,unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,private_bus,2023-12-08 20:02:13.729000+00:00,20,4,Friday,12,December,1,High,1,0,2023-12-08 20:34:50.167774+00:00,32.6073129,Fast,LRDE Junction,High ground,0,0,1,1,,,,"AH 43, Dharmaprakash Devarao Shivaram Ubhayaker Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID006625,closed,True,12.9382439,77.521922,unplanned,vehicle_breakdown,Mysore Road,West Zone 1,private_car,2023-12-08 20:03:34.423000+00:00,20,4,Friday,12,December,1,High,1,0,2023-12-08 20:37:35.641975+00:00,34.02031625,Fast,RajeshwariJunc,Byatarayanapura,0,0,1,1,,,,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)"
FKID006626,closed,True,12.950635,77.53755,unplanned,congestion,West of Chord Road,West Zone 2,N/A,2023-12-08 20:48:12.539000+00:00,20,4,Friday,12,December,1,High,1,0,2023-12-08 21:53:39.561912+00:00,65.45038186666666,Fast,KIMCO Junction,Byatarayanapura,0,0,1,1,,,,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)"
FKID006627,closed,True,12.95620419,77.5484401,unplanned,vehicle_breakdown,Mysore Road,West Zone 2,heavy_vehicle,2023-12-08 20:49:19.277000+00:00,20,4,Friday,12,December,1,High,1,0,2023-12-08 21:47:20.627110+00:00,58.02250183333333,Fast,toll gate mysore road,Byatarayanapura,0,0,1,1,,,,"Pipeline Road, Corporation Layout, Kasturba Nagar, Bengaluru, Karnataka. Pin-560026 (India)"
FKID006628,closed,True,12.9560652,77.6937924,unplanned,others,Old Airport Road,East Zone 1,N/A,2023-12-08 21:22:34.718000+00:00,21,4,Friday,12,December,1,High,1,0,2023-12-11 21:47:33.028676+00:00,4344.9718446,Slow,Yemalur cross junc,HAL Old Airport,0,0,1,1,,,,"HAL Airport Road, Manjunatha Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
FKID006629,active,True,12.97832764,77.54393771,unplanned,others,Magadi Road,West Zone 2,N/A,2023-12-08 21:24:07.782000+00:00,21,4,Friday,12,December,1,High,1,0,,,,JaiMuniRaoCircle,Magadi Road,0,0,1,1,,,,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
FKID006630,active,True,12.97828407,77.54400961,unplanned,others,Magadi Road,West Zone 2,N/A,2023-12-08 21:26:19.706000+00:00,21,4,Friday,12,December,1,High,1,0,,,,JaiMuniRaoCircle,Magadi Road,0,0,1,1,,,,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
FKID006631,closed,True,13.009748,77.5058788,unplanned,vehicle_breakdown,Non-corridor,West Zone 1,bmtc_bus,2023-12-08 21:33:22.769000+00:00,21,4,Friday,12,December,1,Low,0,1,,,,Peenya2ndStageBusStand,Peenya,0,0,1,1,,,,"1st Cross Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
FKID006632,closed,True,13.0015734,77.5531602,unplanned,tree_fall,Non-corridor,West Zone 1,N/A,2023-12-08 22:35:01.925000+00:00,22,4,Friday,12,December,0,Low,0,1,2023-12-09 01:58:13.812720+00:00,203.1981286666667,Medium,Dr RajkumarRd-10thCrossRdJunc,Malleshwaram,0,0,1,1,,,,"80 Feet Ring Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
FKID006633,closed,True,13.1908827,77.6457956,planned,public_event,Bellary Road 2,Unknown,N/A,2023-12-08 22:41:51.702000+00:00,22,4,Friday,12,December,0,High,1,0,,,,SadahalliGateJunc(AirportRd),Chikkajala,0,0,1,1,,,,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)"
FKID006634,closed,True,13.0714467,77.59293,unplanned,accident,Bellary Road 2,North Zone 1,N/A,2023-12-09 07:35:47.288000+00:00,7,5,Saturday,12,December,1,High,1,0,,,,JakkurCrossJunction,Kodigehalli,0,0,1,1,,,,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)"
FKID006635,closed,True,13.1906979,77.6456185,planned,public_event,Bellary Road 2,Unknown,N/A,2023-12-08 22:46:37.628000+00:00,22,4,Friday,12,December,0,High,1,0,,,,SadahalliGateJunc(AirportRd),Chikkajala,0,0,1,1,,,,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)"
FKID006636,closed,True,12.8549049,77.6652258,unplanned,vehicle_breakdown,Non-corridor,Unknown,heavy_vehicle,2023-12-08 22:49:57.810000+00:00,22,4,Friday,12,December,0,Low,0,0,2023-12-08 23:16:39.416885+00:00,26.693448083333333,Fast,ElectronicCityGate-2Junc,Electronic City,0,0,1,1,,,,"Electronics City Flyover, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
FKID006637,closed,True,12.9605952,77.5879005,unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,private_bus,2023-12-08 22:36:59.422000+00:00,22,4,Friday,12,December,0,Low,0,0,,,,PurnimaTheaterJunc,Halasuru Gate,0,0,1,1,,,,"Lalbagh Main Road, KS Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
FKID006638,closed,True,13.1909322,77.6458777,planned,public_event,Bellary Road 2,Unknown,N/A,2023-12-08 23:09:48.235000+00:00,23,4,Friday,12,December,0,High,1,0,,,,SadahalliGateJunc(AirportRd),Chikkajala,0,0,1,1,,,,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)"
FKID006639,closed,True,13.1909815,77.6460922,planned,public_event,Bellary Road 2,Unknown,N/A,2023-12-08 23:15:25.602000+00:00,23,4,Friday,12,December,0,High,1,0,,,,SadahalliGateJunc(AirportRd),Chikkajala,0,0,1,1,,,,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)"
FKID006640,closed,True,12.9651619,77.5682358,unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,others,2023-12-08 23:57:25+00:00,23,4,Friday,12,December,0,High,1,0,,,,Dr TCM RoyanRd near AmbedkarStatue,Chamarajpet,0,0,1,1,,,,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
FKID006641,closed,True,12.9651619,77.5682358,unplanned,accident,Mysore Road,Central Zone 2,N/A,2023-12-08 23:58:38.210000+00:00,23,4,Friday,12,December,0,High,1,0,,,,Dr TCM RoyanRd near AmbedkarStatue,Chamarajpet,0,0,1,1,,,,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
FKID006642,closed,True,12.9651619,77.5682358,unplanned,pot_holes,Mysore Road,Central Zone 2,N/A,2023-12-08 23:59:43.341000+00:00,23,4,Friday,12,December,0,High,1,0,2023-12-09 22:09:35.919142+00:00,1329.8763023666666,Medium,Dr TCM RoyanRd near AmbedkarStatue,Chamarajpet,0,0,1,1,,,,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
FKID006643,closed,True,12.9651619,77.5682358,unplanned,construction,Mysore Road,Central Zone 2,N/A,2023-12-09 00:00:04.456000+00:00,0,5,Saturday,12,December,0,High,1,0,2023-12-09 22:09:32.495231+00:00,1329.4673205166666,Medium,Dr TCM RoyanRd near AmbedkarStatue,Chamarajpet,0,0,1,1,,,,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
FKID006644,closed,True,12.9673651,77.5878585,unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,heavy_vehicle,2023-12-09 00:02:15.638000+00:00,0,5,Saturday,12,December,0,High,1,0,,,,PoliceCornerJunc,Halasuru Gate,0,0,1,1,,,,"District Office Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
FKID006645,closed,True,13.00353423,77.6195401,planned,construction,Airport New South Road,North Zone 1,N/A,2023-12-08 12:05:46+00:00,12,4,Friday,12,December,0,High,1,1,,,,HennurRd-DavisRdJunction,Pulikeshinagar(F.Town),0,0,1,1,,,,"Trinity, 65, ಲಾಜರ್ ರಸ್ತೆ, ಲಾಜರ್ ಬಡಾವಣೆ, ಫ್ರೇಜರ್ ಟೌನ್, ಮಾರುತಿ ಸೇವಾ ನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560005, India"
FKID006646,active,True,12.9239601,77.6280755,unplanned,pot_holes,Non-corridor,South Zone 2,N/A,2023-12-09 07:48:40.954000+00:00,7,5,Saturday,12,December,1,Low,0,0,,,,Krupanidhi College,Madiwala,0,0,1,1,,,,"Madiwala Market Street, Krupanidhi College Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
FKID006647,active,True,12.98872458,77.57410491,planned,construction,Non-corridor,Central Zone 2,N/A,2023-12-09 00:05:46+00:00,0,5,Saturday,12,December,0,Low,0,1,,,,SubedarChatramRd near SheshadripuramPS,Sheshadripuram,0,0,1,1,,,,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India"
FKID006648,active,True,12.98872458,77.57410491,planned,construction,Non-corridor,Central Zone 2,N/A,2023-12-09 00:05:46+00:00,0,5,Saturday,12,December,0,Low,0,1,,,,SubedarChatramRd near SheshadripuramPS,Sheshadripuram,0,0,1,1,,,,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India"
FKID006649,closed,True,12.9572214,77.5518973,unplanned,accident,Mysore Road,Central Zone 2,N/A,2023-12-09 02:46:15.975000+00:00,2,5,Saturday,12,December,0,High,1,0,,,,toll gate mysore road,Byatarayanapura,0,0,1,1,,,,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)"
FKID006650,closed,True,12.9832488,77.5605833,planned,public_event,Non-corridor,West Zone 2,N/A,2023-12-09 03:22:09.826000+00:00,3,5,Saturday,12,December,0,Low,0,0,,,,RajajinagarEntranceJunction,Rajajinagar,0,0,1,1,,,,"Link Road, Sri Jagadguru Renukacharya Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
FKID006651,closed,True,12.9871352,77.572294,unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,bmtc_bus,2023-12-09 04:20:57.607000+00:00,4,5,Saturday,12,December,0,Low,0,0,2023-12-09 04:33:50.533181+00:00,12.882103016666667,Fast,SubedarChatramRd near SheshadripuramPS,Sheshadripuram,0,0,1,1,,,,"Deena Seva Sangh Road, RV Shetty Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
FKID006652,closed,True,12.9710787,77.5836129,unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,bmtc_bus,2023-12-09 05:05:33.317000+00:00,5,5,Saturday,12,December,1,Low,0,0,2023-12-09 06:21:34.065274+00:00,76.01247123333333,Fast,StateBankofMysoreJunc,Halasuru Gate,0,0,1,1,,,,"District Office Road, Cauvery Bhavan, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
FKID006653,closed,True,12.8923874,77.6378858,unplanned,vehicle_breakdown,Hosur Road,South Zone 2,taxi,2023-12-09 05:36:09.962000+00:00,5,5,Saturday,12,December,1,High,1,0,,,,GarebhavipalyaJunc,HSR Layout,0,0,1,1,,,,"Electronics City Flyover, Sri Chamundi Towers, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
FKID006654,closed,True,12.9493392,77.5930518,unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,others,2023-12-09 06:00:11.136000+00:00,6,5,Saturday,12,December,1,Low,0,1,,,,SiddapuraJunction,Wilson Garden,0,0,1,1,,,,"Hosur Road, Dr Ambedkar Social Welfare Association, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
FKID006655,closed,True,12.9593399,77.6551777,unplanned,vehicle_breakdown,Old Airport Road,Central Zone 1,bmtc_bus,2023-12-09 05:34:26.187000+00:00,5,5,Saturday,12,December,1,High,1,0,,,,ISRO Junction-Airport rd,Jeevanbheemanagar,0,0,1,1,,,,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)"
FKID006656,closed,True,12.92537823,77.61795826,unplanned,vehicle_breakdown,Hosur Road,South Zone 2,bmtc_bus,2023-12-09 06:25:58.371000+00:00,6,5,Saturday,12,December,1,High,1,0,,,,AyyappaTempleJunc,Madiwala,0,0,1,1,,,,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)"
FKID006657,active,True,13.0192499,77.6558144,unplanned,others,ORR North 1,East Zone 2,N/A,2023-12-09 12:39:03.366000+00:00,12,5,Saturday,12,December,0,High,1,0,,,,HoramavuJunction,Banaswadi,0,0,1,1,,,,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)"
FKID006658,closed,True,12.964232,77.5798997,unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,bmtc_bus,2023-12-09 20:16:46.221000+00:00,20,5,Saturday,12,December,1,High,1,0,,,,K R MarketJunction,Halasuru Gate,0,0,1,1,,,,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
FKID006659,closed,True,13.1404344,77.6172696,unplanned,vehicle_breakdown,Bellary Road 2,Unknown,others,2023-12-09 20:46:15.625000+00:00,20,5,Saturday,12,December,1,High,1,0,,,,HunsemarammanahalliJunction,Chikkajala,0,0,1,1,,,,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
FKID006660,closed,True,12.9171327,77.5736571,unplanned,vehicle_breakdown,Non-corridor,South Zone 1,ksrtc_bus,2023-12-09 21:01:12.272000+00:00,21,5,Saturday,12,December,1,Low,0,0,,,,BanashankariBusStandJunc,Jayanagara,0,0,1,1,,,,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)"
FKID006661,closed,True,12.93788005,77.53190722,unplanned,vehicle_breakdown,ORR West 1,West Zone 1,heavy_vehicle,2023-12-09 21:05:02.646000+00:00,21,5,Saturday,12,December,1,High,1,0,,,,PES-DevegowdaCircle,Byatarayanapura,0,0,1,1,,,,"Link Road Entry Toll Plaza, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
FKID006662,closed,True,12.974705,77.570679,unplanned,others,Non-corridor,Central Zone 2,N/A,2023-12-09 22:08:14.177000+00:00,22,5,Saturday,12,December,0,Low,0,0,2023-12-11 04:22:24.814412+00:00,1814.1772902,Slow,ShantalaJunction,Chamarajpet,0,0,1,1,,,,"Dharmambudi Kere Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
FKID006663,closed,True,13.043795,77.5596997,unplanned,vehicle_breakdown,ORR North 2,North Zone 1,bmtc_bus,2023-12-09 22:26:45.642000+00:00,22,5,Saturday,12,December,0,High,1,0,,,,KuvempuCircle,Jalahalli,0,0,1,1,,,,"Kuvempu Underpass, Kuvempu Circle, Gokula, Bengaluru, Karnataka. Pin-560054 (India)"
FKID006664,closed,True,12.9680452,77.6062151,unplanned,others,Mysore Road,Central Zone 1,N/A,2023-12-09 22:31:54.044000+00:00,22,5,Saturday,12,December,0,High,1,0,2023-12-10 00:52:00.117337+00:00,140.10122228333333,Medium,OldPoliceStation-Ashoknagar,Ashok Nagar,0,0,1,1,,,,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)"
FKID006665,closed,True,13.0441174,77.5574899,unplanned,vehicle_breakdown,ORR North 2,North Zone 1,bmtc_bus,2023-12-09 22:33:05.380000+00:00,22,5,Saturday,12,December,0,High,1,0,2023-12-10 00:27:28.367964+00:00,114.38313273333333,Medium,BEL Circle,Jalahalli,0,0,1,1,,,,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
FKID006666,closed,True,12.9680759,77.6063041,planned,public_event,Mysore Road,Central Zone 1,N/A,2023-12-09 23:17:22.776000+00:00,23,5,Saturday,12,December,0,High,1,0,,,,OldPoliceStation-Ashoknagar,Ashok Nagar,0,0,1,1,,,,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)"
FKID006667,closed,True,13.0161433,77.5840293,unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,private_car,2023-12-09 23:37:40.511000+00:00,23,5,Saturday,12,December,0,High,1,0,,,,MekhriCircle,Sadashivanagar,0,0,1,1,,,,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
FKID006668,resolved,True,12.9521802,77.4999403,unplanned,others,Non-corridor,West Zone 1,N/A,2023-12-09 23:39:49.421000+00:00,23,5,Saturday,12,December,0,Low,0,0,,,,RingRoad-UllalJunction,Jnanabharathi,0,0,1,1,,,,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)"
FKID006669,closed,True,12.9679836,77.5920808,unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,others,2023-12-10 00:29:19.603000+00:00,0,6,Sunday,12,December,0,High,1,0,,,,HudsonCircle,Halasuru Gate,0,0,1,1,,,,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)"
FKID006670,closed,True,12.9052933,77.6276437,unplanned,vehicle_breakdown,Hosur Road,South Zone 2,bmtc_bus,2023-12-10 00:34:29.912000+00:00,0,6,Sunday,12,December,0,High,1,0,,,,Bommanahalli,Madiwala,0,0,1,1,,,,"Begur Main Road, Alpine Park Apartment, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
FKID006671,closed,True,12.9682323,77.5918429,unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,others,2023-12-10 00:34:36.449000+00:00,0,6,Sunday,12,December,0,High,1,0,,,,HudsonCircle,Halasuru Gate,0,0,1,1,,,,"Raja Ram Mohan Roy Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)"
FKID006672,closed,True,13.0409834,77.6176005,unplanned,vehicle_breakdown,ORR North 1,North Zone 1,private_car,2023-12-10 00:36:12.624000+00:00,0,6,Sunday,12,December,0,High,1,0,,,,"VeerannapalyaJunction(BEL,HO)",Hennuru,0,0,1,1,,,,"MBT Road, Ebisu Tech Park, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)"
FKID006673,closed,True,12.8898883,77.563975,unplanned,vehicle_breakdown,Non-corridor,South Zone 1,bmtc_bus,2023-12-10 00:42:26.178000+00:00,0,6,Sunday,12,December,0,Low,0,0,,,,KonanakunteJunction(KanakapurarRd),Thalagattapura,0,0,1,1,,,,"Konanakunte Main Road, Konanakunte Junction, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)"
FKID006674,closed,True,12.9654851,77.6254524,unplanned,vehicle_breakdown,Non-corridor,Central Zone 1,heavy_vehicle,2023-12-10 01:14:36.567000+00:00,1,6,Sunday,12,December,0,Low,0,0,2023-12-10 01:44:01.286839+00:00,29.411997316666668,Fast,CommandoHospitalJunc,Halasur,0,0,1,1,,,,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)"
FKID006675,closed,True,12.9624886,77.5656329,unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,bmtc_bus,2023-12-10 01:23:54.458000+00:00,1,6,Sunday,12,December,0,High,1,0,2023-12-10 01:35:35.572325+00:00,11.68523875,Fast,RoyanCircle-Chamrajpete,Chamarajpet,0,0,1,1,,,,"Mysore Road, Tipu Nagar, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
FKID006676,closed,True,12.9022284,77.6011471,unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,private_car,2023-12-10 02:00:42.608000+00:00,2,6,Sunday,12,December,0,High,1,0,2023-12-10 02:26:17.565043+00:00,25.582617383333336,Fast,BilekahalliJunc,Mico Layout,0,0,1,1,,,,"Bannerghatta Main Road, Bilekahalli Junction, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)"
FKID006677,closed,True,12.9794862,77.6032537,unplanned,vehicle_breakdown,CBD 1,Central Zone 2,bmtc_bus,2023-12-10 03:07:59.714000+00:00,3,6,Sunday,12,December,0,High,1,0,2023-12-10 03:19:07.664295+00:00,11.132504916666667,Fast,Shivajinagar(BRV)Junction,Shivajinagar,0,0,1,1,,,,"Lady Curzon Road, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID006678,closed,True,13.0456599,77.5070149,unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,ksrtc_bus,2023-12-10 03:59:18.977000+00:00,3,6,Sunday,12,December,0,High,1,0,,,,HesaraghattaJunction,Chikkabanavara,0,0,1,1,,,,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)"
FKID006679,closed,True,12.9814749,77.6311345,unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,private_car,2023-12-10 04:29:06.501000+00:00,4,6,Sunday,12,December,0,High,1,0,,,,AnjaneyaTempleJunc,Halasur,0,0,1,1,,,,"Old Madras Road, Corporation Colony, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
FKID006680,closed,True,12.9801212,77.5555583,unplanned,vehicle_breakdown,Non-corridor,West Zone 2,private_car,2023-12-10 05:04:03.604000+00:00,5,6,Sunday,12,December,1,Low,0,0,2023-12-10 05:20:52.015750+00:00,16.8068625,Fast,BasavamantapaJunc-Dr RajkumarRd,Magadi Road,0,0,1,1,,,,"80 Feet Ring Road, Gubbanna Industrial Estate, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
